CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,Country
,Ankit,M,59.0,Mumbai,2021-11-20,,-999.0,2.0,Australia
5667,Ankit,Female,43.0,Pune,,,1801.94,-1.0,Canada
C5668,Sneha,male,200.0,Pune,2024-02-24,,-999.0,10.0,Canada
5669,Sneha,male,37.0,Bangalore,,,-999.0,10.0,UK
5670,Pooja,male,43.0,Hyderabad,,2022-05-09,3597.48,10.0,Australia
5671,Simran,nan,40.0,Bangalore,,,-999.0,-1.0,UK
5672,Kiran,Male,-5.0,Pune,,2023-11-06,-999.0,10.0,UK
C5673,nan,F,200.0,Hyderabad,2024-08-18,2025-09-20,-999.0,3.0,Australia
C5674,Neha,F,40.0,Pune,,2025-08-30,1716.24,-1.0,India
C5675,Sneha,female,42.0,Chennai,,,-999.0,10.0,Australia
C5676,Neha,female,-5.0,Ahmedabad,2024-09-18,,-999.0,3.0,India
5677,Sneha,nan,26.0,Delhi,,,-999.0,10.0,nan
,Amit,male,200.0,Pune,2022-03-09,,-999.0,10.0,Australia
5679,Simran,M,67.0,Kolkata,2025-06-09,,-999.0,10.0,USA
,Pooja,M,-5.0,Delhi,2022-09-05,,637.48,-1.0,USA
C5681,Simran,male,43.0,Bangalore,,,1141.01,4.0,Australia
,Amit,F,200.0,Chennai,,,-999.0,10.0,Australia
C5683,nan,F,43.0,Delhi,,,3900.45,3.0,India
5684,Amit,nan,200.0,Chennai,2021-10-30,,-999.0,10.0,Canada
5685,Pooja,nan,51.0,Chennai,,2021-08-14,-999.0,3.0,nan
5686,Amit,Female,43.0,Ahmedabad,,,-999.0,3.0,nan
5687,nan,male,32.0,nan,2023-08-13,,929.51,3.0,Australia
5688,Rahul,Male,39.0,Chennai,2022-12-22,,-999.0,3.0,USA
C5689,Sneha,female,-5.0,Ahmedabad,2023-05-09,,2545.73,4.0,UK
C5690,Ravi,Male,200.0,Delhi,,,-999.0,3.0,UK
,nan,Male,27.0,Chennai,2023-08-03,2021-09-08,-999.0,3.0,UK
5692,Rahul,M,200.0,Kolkata,,,-999.0,-1.0,nan
C5693,nan,F,19.0,Kolkata,,2025-05-09,-999.0,3.0,nan
,Rahul,Male,30.0,Pune,2025-01-09,,-999.0,10.0,UK
5695,Priya,male,43.0,Chennai,,2025-09-13,-999.0,10.0,Canada
5696,nan,nan,200.0,Chennai,,,1901.25,3.0,Canada
5697,nan,Female,26.0,nan,2025-08-17,,4591.58,2.0,USA
,nan,Female,19.0,Mumbai,2023-02-03,,-999.0,-1.0,nan
C5699,Kiran,nan,43.0,Kolkata,,,-999.0,-1.0,Australia
C5700,Sneha,nan,-5.0,Chennai,,2025-01-10,-999.0,3.0,UK
C5701,Amit,nan,40.0,nan,,2023-11-25,3371.95,1.0,nan
5702,Sneha,Male,47.0,Delhi,2022-06-03,2025-08-14,-999.0,10.0,Canada
5703,Ankit,female,200.0,Chennai,2023-04-27,,-999.0,-1.0,Australia
C5704,Rahul,nan,-5.0,Bangalore,,,-999.0,-1.0,UK
5705,Neha,male,200.0,Ahmedabad,,,-999.0,5.0,India
,Neha,nan,43.0,Ahmedabad,2020-10-05,,1474.33,2.0,Australia
5707,Pooja,female,43.0,Delhi,,,-999.0,-1.0,India
5708,nan,F,200.0,nan,2020-10-09,,537.74,3.0,USA
5709,Ravi,Female,-5.0,Pune,2023-05-03,,2167.7,-1.0,UK
C5710,Pooja,female,43.0,Chennai,,2026-01-16,-999.0,3.0,Canada
,Rahul,M,43.0,Hyderabad,,2024-08-13,-999.0,3.0,Canada
C5712,Rahul,nan,43.0,Pune,2023-06-29,,-999.0,3.0,USA
,nan,Female,200.0,Pune,2024-07-06,,-999.0,10.0,USA
5714,Ankit,F,-5.0,nan,2025-08-27,,-999.0,-1.0,USA
5715,Ravi,Female,200.0,Bangalore,2025-01-02,,-999.0,2.0,USA
,Neha,Female,200.0,nan,2024-06-18,,-999.0,-1.0,nan
5717,Rahul,F,43.0,Delhi,2023-06-28,,-999.0,1.0,UK
,Ankit,Male,200.0,Pune,,,4408.21,3.0,Canada
5719,Priya,nan,-5.0,nan,,,1760.42,3.0,India
5720,Kiran,male,200.0,Kolkata,,,-999.0,10.0,UK
C5721,Ankit,nan,43.0,Hyderabad,2023-03-23,,-999.0,3.0,Canada
,nan,female,-5.0,Ahmedabad,,,4524.61,-1.0,USA
,Simran,nan,200.0,Ahmedabad,,,2863.82,10.0,UK
5724,Amit,nan,-5.0,Kolkata,,,785.65,3.0,USA
5725,Sneha,nan,-5.0,Delhi,2022-06-15,,4872.89,3.0,UK
,Rahul,nan,43.0,Mumbai,,,1136.46,-1.0,Canada
,Rahul,F,51.0,nan,,2025-11-16,-999.0,1.0,India
C5728,Kiran,nan,200.0,Delhi,2024-05-30,2023-08-31,987.74,-1.0,UK
,Priya,male,-5.0,Delhi,2025-08-04,2021-03-08,1973.88,10.0,UK
,Amit,male,43.0,Pune,,2025-11-06,-999.0,3.0,USA
5731,Priya,F,43.0,Hyderabad,2024-02-28,,-999.0,-1.0,India
5732,Neha,male,40.0,Chennai,,,2727.76,10.0,nan
5733,Ankit,female,-5.0,Mumbai,2023-11-23,,-999.0,1.0,India
5734,nan,nan,-5.0,Chennai,,,-999.0,-1.0,UK
5735,Neha,Female,-5.0,Mumbai,,2023-04-30,-999.0,-1.0,India
5736,Neha,Female,200.0,Ahmedabad,,,-999.0,1.0,UK
,Priya,F,31.0,Chennai,,2024-01-06,-999.0,3.0,USA
C5738,nan,Female,43.0,Bangalore,,,-999.0,3.0,UK
5739,Ravi,nan,200.0,Ahmedabad,2024-08-23,,-999.0,5.0,India
5740,Neha,Female,43.0,Chennai,,,-999.0,3.0,nan
5741,Rahul,M,-5.0,Ahmedabad,2022-10-01,2021-08-06,3154.45,-1.0,nan
C5742,nan,M,200.0,Kolkata,,2022-05-30,-999.0,3.0,UK
,Rahul,female,-5.0,Hyderabad,2024-09-02,,2564.43,10.0,India
C5744,Ravi,male,43.0,Mumbai,,,-999.0,-1.0,UK
,nan,female,43.0,Hyderabad,2024-11-08,,-999.0,10.0,Australia
C5746,Simran,male,-5.0,Delhi,2020-11-13,,-999.0,10.0,nan
,Sneha,F,43.0,Delhi,,,4136.3,3.0,Canada
5748,Priya,Female,-5.0,Bangalore,,2024-08-18,1106.5,3.0,Canada
,nan,Female,20.0,Kolkata,,2022-04-07,-999.0,3.0,Canada
,Rahul,female,44.0,Pune,2022-06-28,,4011.25,10.0,USA
5751,Priya,nan,-5.0,Kolkata,,2025-12-04,-999.0,10.0,India
5752,nan,F,-5.0,Hyderabad,,,-999.0,-1.0,Canada
5753,Amit,Female,43.0,nan,,,-999.0,10.0,India
5754,Rahul,Female,200.0,Delhi,2020-11-09,,2327.79,10.0,nan
5755,nan,male,43.0,Mumbai,2024-05-10,2023-02-06,1350.43,10.0,UK
,Pooja,M,200.0,Kolkata,,2021-04-03,2946.87,10.0,Australia
C5757,Sneha,F,-5.0,Hyderabad,2023-06-03,,-999.0,-1.0,India
C5758,Sneha,nan,-5.0,Chennai,2022-04-17,2024-10-27,-999.0,10.0,Australia
,Kiran,Female,43.0,Hyderabad,,2021-06-03,3950.0,4.0,India
C5760,Amit,F,200.0,Ahmedabad,,,-999.0,3.0,UK
5761,Pooja,Male,43.0,Bangalore,2021-06-14,2024-10-13,-999.0,3.0,UK
5762,Kiran,F,200.0,Ahmedabad,,2023-07-29,-999.0,3.0,Canada
C5763,Priya,nan,-5.0,Pune,2025-01-19,,-999.0,5.0,Canada
C5764,Neha,male,-5.0,Chennai,,2024-11-02,-999.0,3.0,USA
,Pooja,nan,200.0,Ahmedabad,2022-06-11,,936.53,-1.0,Australia
C5766,Kiran,nan,29.0,Ahmedabad,2023-11-05,2021-09-07,1347.79,3.0,Canada
,Rahul,F,43.0,Chennai,,2022-07-11,-999.0,10.0,nan
C5768,Simran,Male,43.0,Bangalore,,2024-03-26,-999.0,10.0,nan
5769,Sneha,male,54.0,Chennai,,,-999.0,-1.0,UK
5770,Priya,M,43.0,Bangalore,,,-999.0,5.0,Canada
,Pooja,F,43.0,Ahmedabad,2023-07-24,2024-09-05,-999.0,10.0,USA
,Rahul,M,-5.0,Bangalore,2025-10-08,,-999.0,3.0,USA
5773,Simran,male,200.0,nan,2025-10-03,,3725.26,-1.0,nan
,Sneha,nan,200.0,Delhi,,,1650.04,10.0,USA
5775,Neha,F,-5.0,Bangalore,,,-999.0,10.0,Canada
,Simran,female,-5.0,Delhi,,2024-10-22,-999.0,3.0,India
5777,Pooja,female,51.0,Chennai,2024-01-14,2022-09-13,3719.95,10.0,USA
C5778,nan,Male,43.0,Bangalore,,2024-06-16,-999.0,3.0,UK
5779,Kiran,nan,43.0,Bangalore,2023-07-01,2021-05-20,-999.0,10.0,Australia
,Ankit,nan,67.0,Kolkata,,2020-08-06,4132.7,-1.0,UK
5781,Kiran,nan,43.0,Pune,2021-02-24,2021-12-13,-999.0,3.0,Australia
,Simran,nan,58.0,Kolkata,2022-11-03,,-999.0,10.0,nan
,Amit,nan,-5.0,Delhi,,2021-10-02,-999.0,3.0,USA
5784,Ravi,nan,59.0,Pune,,2025-08-25,-999.0,3.0,Australia
,Amit,female,-5.0,Hyderabad,2022-02-15,,253.59,10.0,USA
,Neha,female,-5.0,Bangalore,,,-999.0,3.0,Canada
C5787,Rahul,male,-5.0,nan,,,-999.0,3.0,Canada
,Sneha,M,43.0,Mumbai,2020-12-23,,497.01,1.0,Australia
,Kiran,nan,200.0,nan,2021-11-25,,-999.0,3.0,USA
,Rahul,Male,200.0,Pune,,,4522.3,10.0,Australia
C5791,Kiran,nan,-5.0,Bangalore,,,-999.0,-1.0,Australia
,Amit,M,43.0,Mumbai,,,-999.0,10.0,nan
,Neha,nan,200.0,Delhi,2024-09-15,,-999.0,1.0,Canada
5794,Ankit,Female,-5.0,Mumbai,2020-11-16,2023-06-25,-999.0,3.0,USA
5795,nan,male,200.0,Kolkata,2025-01-28,,-999.0,1.0,Canada
5796,Neha,nan,43.0,Hyderabad,,2022-01-22,-999.0,10.0,UK
C5797,Rahul,Male,56.0,Chennai,2025-04-02,,4520.83,3.0,nan
C5798,Kiran,Female,24.0,Mumbai,,,-999.0,10.0,USA
5799,Sneha,nan,-5.0,nan,2022-04-08,2024-04-03,-999.0,2.0,UK
,Pooja,Female,200.0,Ahmedabad,2025-02-19,2022-04-02,-999.0,3.0,Canada
5801,Kiran,female,23.0,Bangalore,,,123.82,-1.0,USA
5802,nan,Male,200.0,Bangalore,,2022-04-01,2320.53,-1.0,nan
5803,Kiran,Female,200.0,nan,,,-999.0,10.0,UK
5804,Simran,male,-5.0,nan,,,251.5,-1.0,Australia
,Neha,female,38.0,Mumbai,2020-11-04,2024-04-19,-999.0,5.0,USA
5806,Pooja,F,200.0,nan,,2022-09-21,2662.09,4.0,UK
C5807,nan,F,-5.0,Chennai,,2022-09-29,4399.82,3.0,Australia
,Sneha,nan,43.0,Hyderabad,2023-07-24,,-999.0,10.0,India
C5809,Rahul,F,43.0,Pune,2023-07-30,,-999.0,3.0,nan
5810,Ravi,Female,-5.0,Chennai,,,-999.0,-1.0,USA
5811,nan,male,200.0,Delhi,2022-09-01,,3815.89,10.0,nan
5812,Ankit,Male,200.0,nan,2020-11-06,2022-04-21,3487.72,-1.0,Canada
,Priya,male,43.0,nan,,,1032.73,3.0,Canada
5814,Rahul,Female,55.0,nan,2020-10-21,,-999.0,4.0,UK
,Kiran,female,-5.0,Pune,,,4809.71,-1.0,nan
,Kiran,nan,-5.0,Pune,,,-999.0,10.0,Australia
5817,Kiran,nan,200.0,Mumbai,2023-06-25,2025-08-23,-999.0,2.0,USA
5818,Sneha,Male,23.0,Kolkata,2022-12-18,,-999.0,1.0,USA
5819,Ravi,Male,43.0,Delhi,2026-01-01,,-999.0,-1.0,UK
,Pooja,nan,43.0,Ahmedabad,2021-08-01,,-999.0,10.0,India
5821,Ankit,M,200.0,Bangalore,,,-999.0,10.0,India
C5822,Sneha,Female,43.0,Hyderabad,2024-12-20,2022-08-17,-999.0,10.0,UK
5823,Ravi,M,-5.0,Mumbai,,,-999.0,-1.0,Canada
5824,Ravi,female,33.0,Mumbai,,,1038.62,-1.0,Australia
,Pooja,nan,54.0,Mumbai,,,938.39,3.0,India
,nan,F,200.0,Pune,2023-06-17,,-999.0,-1.0,India
C5827,nan,nan,-5.0,nan,2024-08-19,2022-05-03,-999.0,1.0,nan
,Ravi,nan,-5.0,Pune,2025-06-13,,3007.86,10.0,nan
5829,Sneha,M,47.0,Mumbai,2025-01-20,2025-11-08,-999.0,-1.0,nan
C5830,nan,Male,43.0,Delhi,2025-01-06,2024-06-07,-999.0,1.0,UK
,Ravi,Male,200.0,nan,2025-02-17,2023-10-22,1985.84,10.0,nan
C5832,Simran,Male,-5.0,Kolkata,2026-01-24,2024-11-06,-999.0,-1.0,USA
5833,nan,female,46.0,Kolkata,2025-05-08,,2243.9,10.0,UK
5834,nan,Male,43.0,Pune,,,-999.0,3.0,USA
C5835,nan,male,-5.0,Mumbai,2022-11-11,2021-10-13,-999.0,-1.0,UK
5836,Pooja,female,19.0,Bangalore,2025-03-31,2023-05-17,-999.0,3.0,Canada
5837,Ravi,male,65.0,Mumbai,2023-07-18,,-999.0,-1.0,USA
,nan,Male,43.0,Kolkata,,,1088.96,5.0,India
C5839,Rahul,female,200.0,Chennai,,,-999.0,10.0,USA
5840,Priya,Female,43.0,nan,2025-06-20,,-999.0,-1.0,India
5841,Simran,nan,47.0,nan,2021-03-06,,-999.0,3.0,Australia
C5842,Priya,F,-5.0,Ahmedabad,2024-01-29,,486.18,-1.0,nan
C5843,Kiran,nan,43.0,Pune,2024-10-11,,-999.0,2.0,Australia
5844,Simran,F,-5.0,Hyderabad,,2024-07-15,4402.91,4.0,Australia
C5845,Simran,F,200.0,Ahmedabad,,,-999.0,1.0,Canada
5846,Priya,F,200.0,Pune,,,-999.0,10.0,India
,Rahul,nan,200.0,nan,,,-999.0,-1.0,Australia
,Amit,female,-5.0,Chennai,2024-01-17,,-999.0,2.0,India
5849,Kiran,F,43.0,Bangalore,,2025-09-03,-999.0,10.0,nan
,Priya,male,-5.0,Hyderabad,2023-07-05,2025-05-26,-999.0,-1.0,Australia
5851,Priya,nan,200.0,Kolkata,,2020-11-10,-999.0,-1.0,nan
,nan,nan,43.0,Chennai,2024-10-24,,-999.0,-1.0,Canada
,Kiran,nan,200.0,nan,2021-03-23,,1796.26,3.0,Australia
5854,Simran,Male,43.0,Hyderabad,,,-999.0,2.0,USA
5855,Rahul,F,45.0,Pune,,2022-06-07,15.35,2.0,UK
C5856,Amit,male,-5.0,Ahmedabad,2024-05-12,2023-11-25,-999.0,-1.0,UK
5857,Neha,male,-5.0,Delhi,2025-12-16,2022-06-23,-999.0,10.0,nan
C5858,Pooja,M,-5.0,Mumbai,2021-10-30,,-999.0,10.0,Canada
5859,Sneha,Female,31.0,Delhi,2025-12-12,2025-04-25,-999.0,3.0,UK
,nan,nan,-5.0,Pune,,,-999.0,3.0,Australia
5861,Kiran,female,32.0,Hyderabad,,,-999.0,10.0,India
,Rahul,female,43.0,Delhi,,,-999.0,10.0,Canada
,Amit,Female,-5.0,Kolkata,2025-06-03,2025-04-04,1604.35,3.0,India
5864,Amit,nan,31.0,Bangalore,,,3478.24,-1.0,UK
5865,Amit,male,43.0,Bangalore,,,2400.16,10.0,India
5866,Kiran,female,200.0,Pune,2026-01-06,2025-12-06,4771.84,1.0,UK
5867,Rahul,male,-5.0,Kolkata,2021-10-10,,-999.0,-1.0,USA
5868,Ankit,M,-5.0,Hyderabad,2024-08-13,,-999.0,10.0,UK
,Sneha,nan,43.0,Ahmedabad,2025-02-02,,4345.62,-1.0,Australia
C5870,Ankit,F,38.0,Chennai,,,3354.92,10.0,USA
,nan,nan,200.0,nan,2024-09-22,,-999.0,10.0,Australia
C5872,Kiran,M,-5.0,Kolkata,2021-08-15,2021-03-04,-999.0,3.0,Australia
,Neha,male,-5.0,nan,2025-06-07,,-999.0,-1.0,Australia
5874,Priya,Female,200.0,Kolkata,,2020-12-19,-999.0,3.0,India
,Simran,Male,26.0,Bangalore,,2022-02-08,2355.66,-1.0,Australia
,nan,female,43.0,Hyderabad,,,2145.28,-1.0,India
,Ankit,Male,43.0,Mumbai,,2021-05-05,3996.01,10.0,Canada
5878,nan,F,53.0,Mumbai,,2025-04-25,-999.0,-1.0,Australia
5879,Ravi,M,69.0,nan,,2020-10-26,-999.0,3.0,UK
5880,nan,M,-5.0,Pune,,,4003.23,4.0,UK
,Ankit,male,43.0,Chennai,2022-07-27,2024-06-05,3823.69,5.0,India
C5882,Priya,Male,-5.0,Bangalore,,,-999.0,10.0,UK
5883,Amit,F,-5.0,nan,,,-999.0,3.0,UK
5884,Simran,F,43.0,Mumbai,,,4822.87,-1.0,USA
5885,Pooja,nan,-5.0,Pune,,,-999.0,4.0,Canada
,Ankit,M,200.0,Bangalore,,2024-02-14,-999.0,-1.0,India
5887,Amit,nan,-5.0,nan,2020-11-29,,-999.0,10.0,Canada
5888,Rahul,male,43.0,Chennai,,,-999.0,3.0,nan
5889,Neha,nan,43.0,Chennai,,,-999.0,3.0,India
C5890,Pooja,M,43.0,Bangalore,2024-07-09,2024-07-29,-999.0,10.0,Canada
5891,Amit,female,-5.0,Kolkata,,,-999.0,3.0,UK
C5892,Ankit,nan,37.0,Ahmedabad,2020-12-28,2024-08-05,-999.0,3.0,nan
,Sneha,female,200.0,Mumbai,2024-10-08,2022-06-14,-999.0,3.0,Canada
5894,Priya,Male,43.0,Mumbai,2020-09-24,,-999.0,10.0,nan
C5895,Rahul,nan,48.0,Kolkata,2026-01-14,,-999.0,3.0,nan
5896,nan,female,43.0,Delhi,,,-999.0,3.0,Canada
C5897,nan,nan,43.0,Chennai,,,4394.1,3.0,nan
,Sneha,nan,43.0,Delhi,,2024-07-24,-999.0,3.0,India
,nan,Female,43.0,Bangalore,2025-09-14,,-999.0,-1.0,UK
,Sneha,male,200.0,Chennai,2024-08-15,,-999.0,3.0,Canada
5901,Rahul,M,43.0,Kolkata,2024-07-17,,3210.25,3.0,Australia
C5902,Ankit,Male,200.0,nan,2022-05-17,,-999.0,3.0,UK
5903,Priya,female,43.0,Pune,2021-05-30,2022-07-05,-999.0,3.0,India
,nan,nan,-5.0,Chennai,,,3881.14,3.0,Canada
5905,Amit,nan,200.0,Mumbai,,,-999.0,3.0,Australia
,Sneha,Female,43.0,Pune,2021-10-22,,3813.48,10.0,nan
,Sneha,female,43.0,Delhi,2020-12-27,,-999.0,3.0,USA
5908,Simran,nan,43.0,Chennai,,2024-07-18,-999.0,-1.0,Australia
C5909,Kiran,male,200.0,Chennai,,,-999.0,-1.0,Canada
5910,Priya,F,200.0,Ahmedabad,2025-09-25,,1687.07,3.0,Australia
C5911,Rahul,M,61.0,Kolkata,,2025-11-29,-999.0,10.0,nan
5912,Sneha,male,200.0,Pune,,2022-08-27,-999.0,3.0,Canada
C5913,Ravi,Male,-5.0,Chennai,,,-999.0,3.0,Australia
5914,nan,male,-5.0,Kolkata,,,-999.0,-1.0,USA
5915,Ankit,F,-5.0,Ahmedabad,2023-10-26,2024-03-29,2048.26,3.0,UK
5916,nan,male,22.0,Pune,,2021-04-26,-999.0,-1.0,nan
5917,Rahul,female,49.0,Delhi,2025-03-31,2020-08-06,3817.56,-1.0,Canada
C5918,Neha,nan,32.0,Pune,,2024-04-24,-999.0,10.0,Canada
,Sneha,nan,200.0,Chennai,2022-08-11,2023-10-27,3667.52,3.0,nan
5920,Rahul,male,200.0,Chennai,,,-999.0,2.0,Canada
5921,nan,male,-5.0,Mumbai,,2024-12-14,-999.0,10.0,Canada
,Pooja,Female,-5.0,Delhi,,,590.21,-1.0,USA
C5923,Neha,male,43.0,Delhi,,2025-10-19,-999.0,10.0,Australia
C5924,nan,Male,58.0,Bangalore,,,-999.0,1.0,USA
,Ankit,female,18.0,Pune,2024-12-10,2023-09-29,-999.0,-1.0,nan
5926,Simran,nan,23.0,Delhi,2022-11-11,,1969.1,4.0,USA
5927,Ankit,male,43.0,Chennai,2022-06-16,,-999.0,4.0,Australia
C5928,Sneha,nan,-5.0,Delhi,2025-11-28,,-999.0,4.0,UK
5929,Amit,Male,43.0,nan,,2025-01-23,-999.0,5.0,India
,Pooja,Male,200.0,Kolkata,,,-999.0,-1.0,Canada
,Neha,nan,36.0,Kolkata,,,-999.0,10.0,nan
,Neha,nan,43.0,Bangalore,,,-999.0,5.0,nan
,Amit,F,200.0,Bangalore,,,2065.6,3.0,USA
C5934,nan,F,43.0,Ahmedabad,,,-999.0,5.0,Australia
,Priya,F,-5.0,Chennai,,,-999.0,10.0,USA
,Amit,male,44.0,Delhi,2024-06-21,,-999.0,2.0,USA
,Rahul,female,62.0,nan,2020-11-01,,-999.0,10.0,UK
,nan,male,43.0,Ahmedabad,2024-03-21,,901.36,10.0,nan
,Ravi,F,36.0,Pune,,,-999.0,-1.0,Australia
,Neha,F,-5.0,Delhi,,,-999.0,10.0,nan
5941,Amit,Female,-5.0,Delhi,2025-04-26,,38.39,10.0,India
5942,nan,M,43.0,Chennai,2024-04-13,2025-01-22,-999.0,1.0,Australia
,nan,nan,-5.0,Delhi,2026-01-23,2025-09-17,2233.54,1.0,India
,Rahul,female,43.0,Hyderabad,,2025-12-05,-999.0,5.0,nan
5945,Ravi,female,200.0,Bangalore,,,1084.57,3.0,Canada
C5946,Ankit,female,52.0,Hyderabad,2025-10-05,2025-02-04,-999.0,3.0,UK
5947,nan,Female,43.0,Delhi,,,-999.0,10.0,India
5948,Pooja,nan,43.0,Hyderabad,2024-04-30,2024-01-08,-999.0,3.0,nan
5949,Priya,Male,43.0,Ahmedabad,2022-11-06,,226.75,3.0,USA
C5950,Sneha,Female,63.0,Kolkata,,2023-07-09,-999.0,10.0,USA
,Priya,nan,200.0,Pune,,2025-03-22,-999.0,-1.0,UK
5952,Simran,male,32.0,Delhi,,2025-06-26,4831.16,10.0,India
,Amit,F,34.0,Chennai,2024-05-01,2022-01-16,-999.0,-1.0,UK
C5954,Ravi,Female,-5.0,Pune,2024-08-18,,-999.0,3.0,nan
C5955,Neha,Female,43.0,Ahmedabad,2024-07-31,,3707.47,1.0,UK
5956,nan,female,-5.0,Pune,2024-07-11,2024-02-21,992.37,-1.0,Australia
C5957,nan,Male,49.0,Chennai,,,-999.0,4.0,Australia
C5958,nan,M,200.0,Ahmedabad,,2021-07-27,-999.0,3.0,Canada
5959,Sneha,male,-5.0,Mumbai,2022-11-22,2023-02-04,1218.25,4.0,USA
5960,Kiran,Female,40.0,Delhi,,,-999.0,10.0,Canada
5961,Priya,F,24.0,Bangalore,,,-999.0,-1.0,India
5962,Kiran,Male,-5.0,Kolkata,,2025-01-02,-999.0,3.0,nan
C5963,Priya,Male,52.0,nan,2025-07-15,2022-01-19,-999.0,3.0,UK
,Sneha,M,200.0,Kolkata,,,-999.0,-1.0,Australia
5965,Kiran,M,200.0,Kolkata,,2021-05-06,-999.0,3.0,Australia
C5966,Neha,female,43.0,Mumbai,,2021-04-25,1153.7,-1.0,USA
5967,Pooja,nan,65.0,Chennai,,,4971.39,-1.0,Canada
5968,Amit,nan,-5.0,nan,2021-12-20,,-999.0,1.0,Australia
5969,Amit,nan,43.0,Chennai,2021-05-21,,-999.0,1.0,Australia
,Amit,Female,67.0,Kolkata,2023-01-31,2024-09-02,-999.0,5.0,Australia
C5971,nan,F,-5.0,Bangalore,,,364.95,3.0,Australia
C5972,nan,Female,43.0,Kolkata,,,-999.0,3.0,India
5973,Kiran,Male,200.0,Hyderabad,2025-08-02,2025-03-31,-999.0,3.0,UK
5974,Ravi,M,43.0,Pune,2024-02-29,,-999.0,10.0,India
,Rahul,Female,43.0,Ahmedabad,,,-999.0,3.0,Canada
5976,Neha,nan,-5.0,Hyderabad,,2025-11-28,-999.0,10.0,nan
C5977,Simran,Male,-5.0,Chennai,,2022-02-07,-999.0,10.0,UK
5978,Pooja,nan,-5.0,Kolkata,2024-11-20,,-999.0,10.0,Canada
5979,Ravi,M,-5.0,Kolkata,,,-999.0,4.0,India
C5980,Ravi,female,33.0,Ahmedabad,2023-07-08,,-999.0,-1.0,USA
C5981,Amit,F,-5.0,Kolkata,,,-999.0,3.0,USA
,Simran,Female,-5.0,Mumbai,2024-08-12,,-999.0,-1.0,India
,Ankit,female,-5.0,Ahmedabad,2023-12-28,,-999.0,-1.0,USA
C5984,Simran,Female,65.0,Ahmedabad,2021-12-21,,-999.0,3.0,India
C5985,Sneha,female,35.0,Ahmedabad,,2024-04-13,1327.95,10.0,nan
C5986,Ravi,M,-5.0,Mumbai,,,-999.0,-1.0,India
5987,Pooja,female,-5.0,Kolkata,2023-01-20,2023-05-10,-999.0,3.0,Australia
5988,Sneha,F,-5.0,Delhi,2025-12-21,,-999.0,5.0,UK
5989,nan,F,200.0,Bangalore,,,-999.0,-1.0,India
C5990,Amit,Female,32.0,Kolkata,,,-999.0,10.0,UK
,Neha,Female,200.0,Kolkata,2021-07-26,2024-07-08,4647.7,10.0,India
C5992,Ankit,Female,200.0,Pune,,,-999.0,3.0,Australia
5993,Simran,nan,40.0,Hyderabad,,,-999.0,3.0,India
5994,nan,M,43.0,Mumbai,2024-05-19,,1649.36,3.0,USA
,Rahul,female,43.0,nan,2022-07-31,,-999.0,-1.0,Canada
,Ankit,male,200.0,Bangalore,2024-03-15,,2670.78,-1.0,India
5997,Ankit,male,43.0,Hyderabad,2023-09-23,2022-09-15,1444.79,2.0,USA
C5998,Sneha,nan,38.0,Ahmedabad,2022-08-10,,-999.0,-1.0,nan
C5999,Sneha,F,56.0,Hyderabad,2021-06-22,,-999.0,10.0,USA
6000,Rahul,F,200.0,Kolkata,2022-11-29,,-999.0,10.0,Australia
,nan,female,43.0,Ahmedabad,2021-12-12,2024-12-29,-999.0,-1.0,UK
,Neha,Female,200.0,Bangalore,2023-10-23,2021-02-28,-999.0,10.0,Canada
6003,Neha,nan,69.0,nan,2023-05-14,,-999.0,-1.0,Australia
6004,Amit,female,43.0,Kolkata,,,-999.0,5.0,Canada
,Ravi,M,59.0,Kolkata,2023-05-27,,962.09,-1.0,UK
C6006,Sneha,female,200.0,Hyderabad,,,-999.0,3.0,Canada
C6007,Pooja,F,-5.0,Kolkata,2021-10-08,,-999.0,10.0,India
C6008,Pooja,Male,200.0,nan,2025-10-03,,-999.0,3.0,India
6009,nan,F,21.0,nan,2022-01-13,,-999.0,-1.0,Australia
C6010,Rahul,Female,43.0,Kolkata,2023-08-02,,-999.0,10.0,Australia
6011,nan,Female,33.0,Chennai,,,-999.0,-1.0,UK
C6012,Sneha,Male,54.0,Delhi,,,2265.67,10.0,India
6013,Ravi,F,61.0,nan,,2025-02-19,-999.0,3.0,nan
C6014,Rahul,Female,43.0,Mumbai,2021-11-06,,-999.0,-1.0,nan
C6015,Sneha,nan,57.0,Ahmedabad,,,-999.0,5.0,Australia
C6016,Kiran,male,200.0,Mumbai,2025-07-17,,-999.0,3.0,Australia
6017,Kiran,nan,40.0,Hyderabad,2023-12-03,2025-12-14,-999.0,-1.0,USA
6018,Ravi,F,43.0,Kolkata,,,4248.69,-1.0,Canada
,Simran,Male,28.0,Chennai,2025-06-08,,-999.0,5.0,nan
6020,Amit,nan,200.0,Mumbai,,,-999.0,10.0,USA
C6021,Sneha,nan,-5.0,Chennai,2024-05-03,2021-05-26,-999.0,10.0,Australia
,nan,nan,-5.0,Pune,2023-06-28,2025-03-27,2884.96,3.0,USA
6023,Rahul,M,43.0,Pune,,,-999.0,10.0,Canada
C6024,Priya,M,-5.0,nan,,,-999.0,3.0,USA
C6025,Ankit,nan,-5.0,nan,,,-999.0,-1.0,Australia
C6026,Simran,Male,200.0,Ahmedabad,,,-999.0,3.0,USA
